,cel,cm,val_cel,val_cm,acc,val_acc,prec,val_prec,rec,val_rec,f1,val_f1
24,15.912227872592302,"[7738, 495, 2, 25680]",43.23894902504981,"[858, 63, 2, 2845]",0.9853457172342621,0.9827494692144374,0.9398761083444674,0.9315960912052117,0.9997416020671834,0.9976744186046511,0.968884993426407,0.9635036496350364
25,9.458569135238877,"[7739, 490, 1, 25685]",40.8766615986824,"[859, 67, 1, 2841]",0.9855226301046734,0.9819532908704883,0.9404544902175234,0.927645788336933,0.9998708010335917,0.9988372093023256,0.9692529275471226,0.9619260918253079
26,7.607234416612937,"[7739, 479, 1, 25696]",36.66784638166428,"[859, 67, 1, 2841]",0.9858469703670942,0.9819532908704883,0.9417133122414213,0.927645788336933,0.9998708010335917,0.9988372093023256,0.969921042737185,0.9619260918253079
27,6.723696440013487,"[7740, 471, 0, 25704]",42.591869175434105,"[859, 64, 1, 2844]",0.9861123396727112,0.9827494692144374,0.9426379247351114,0.9306608884073673,1.0,0.9988372093023256,0.9704720707165695,0.9635445877734156
28,6.6088724901427085,"[7740, 473, 0, 25702]",41.68289852142335,"[859, 63, 1, 2845]",0.9860533687159074,0.9830148619957537,0.9424083769633508,0.9316702819956616,1.0,0.9988372093023256,0.9703504043126685,0.9640852974186308
29,11.372443658202442,"[7734, 295, 6, 25880]",56.3588142991066,"[859, 18, 1, 2890]",0.991124871001032,0.9949575371549894,0.9632581890646407,0.9794754846066135,0.9992248062015504,0.9988372093023256,0.9809119157841334,0.9890616004605641
30,6.3815744752802805,"[7735, 173, 5, 26002]",75.33673078753054,"[858, 17, 2, 2891]",0.9947515848444641,0.9949575371549894,0.9781234193222054,0.9805714285714285,0.9993540051679587,0.9976744186046511,0.9886247443762781,0.9890489913544668
31,4.041513453135196,"[7738, 163, 2, 26012]",86.76349967718124,"[858, 16, 2, 2892]",0.9951348960636887,0.9952229299363057,0.9793697000379699,0.9816933638443935,0.9997416020671834,0.9976744186046511,0.9894508023783645,0.9896193771626297
32,2.731422765031692,"[7740, 157, 0, 26018]",72.58162075281145,"[858, 18, 2, 2890]",0.9953707798909037,0.994692144373673,0.980119032544004,0.9794520547945206,1.0,0.9976744186046511,0.9899597109419964,0.988479262672811
33,2.8113937319722027,"[7739, 156, 1, 26019]",61.82138919830322,"[859, 18, 1, 2890]",0.9953707798909037,0.9949575371549894,0.9802406586447119,0.9794754846066135,0.9998708010335917,0.9988372093023256,0.9899584266069715,0.9890616004605641
34,3.3947737563901716,"[7739, 161, 1, 26014]",52.7431657910347,"[858, 19, 2, 2889]",0.9952233524988943,0.9944267515923567,0.9796202531645569,0.9783352337514253,0.9998708010335917,0.9976744186046511,0.9896419437340154,0.9879101899827288
35,3.4252533660645583,"[7739, 162, 1, 26013]",97.46192547678949,"[858, 16, 2, 2892]",0.9951938670204924,0.9952229299363057,0.9794962662954056,0.9816933638443935,0.9998708010335917,0.9976744186046511,0.989578671440445,0.9896193771626297
36,2.4433745777425373,"[7740, 152, 0, 26023]",85.56894052028656,"[858, 16, 2, 2892]",0.9955182072829132,0.9952229299363057,0.9807399898631526,0.9816933638443935,1.0,0.9976744186046511,0.9902763561924258,0.9896193771626297
37,2.571913231219808,"[7740, 154, 0, 26021]",62.833034455776215,"[858, 18, 2, 2890]",0.9954592363261094,0.994692144373673,0.9804915125411705,0.9794520547945206,1.0,0.9976744186046511,0.9901496737878981,0.988479262672811
38,3.3037854779953904,"[7737, 154, 3, 26021]",61.6167368888855,"[858, 18, 2, 2890]",0.9953707798909037,0.994692144373673,0.9804840958053479,0.9794520547945206,0.9996124031007751,0.9976744186046511,0.9899558569509308,0.988479262672811
39,2.8654134782906904,"[7740, 168, 0, 26007]",62.10741049051285,"[858, 17, 2, 2891]",0.9950464396284829,0.9949575371549894,0.9787556904400607,0.9805714285714285,1.0,0.9976744186046511,0.9892638036809817,0.9890489913544668
40,2.3622196367682253,"[7740, 150, 0, 26025]",76.54166534543037,"[858, 14, 2, 2894]",0.9955771782397169,0.9957537154989384,0.9809885931558935,0.9839449541284404,1.0,0.9976744186046511,0.9904030710172744,0.9907621247113163
